,lat,lon,x,y,z,slip,rake,easting_utm48,northing_utm48,depth_km,strike,dip,strike_slip,dip_slip
65,32.204,104.589,129.44,147.80200000000002,23.42,0.0,163.7,461264.90865383967,3563121.9595622607,23.9,224,55,0.0,0.0
66,32.139,104.516,122.53299999999999,140.664,23.42,0.0,142.7,454352.47922055534,3555945.5305886874,23.9,224,55,0.0,0.0
67,32.074,104.44200000000001,115.522,133.52,23.42,0.2,138.0,447335.92687451147,3548774.2619667267,23.9,224,55,0.14862896509547882,0.13382612127177168
68,32.01,104.369,108.595,126.391,23.42,0.0,127.5,440404.6153603189,3541718.0713969357,23.9,224,55,0.0,0.0
69,31.945,104.295,101.565,119.26799999999999,23.42,0.2,135.7,433368.5162540973,3534556.290594264,23.9,224,55,0.1431385467407471,0.13968305708620124
70,31.88,104.22200000000001,94.619,112.137,23.42,0.0,174.2,426417.1863753288,3527398.5827170317,23.9,224,55,0.0,0.0
71,31.815,104.148,87.569,105.023,23.42,0.0,129.8,419361.5498574744,3520246.225025163,23.9,224,55,0.0,0.0
0,32.894,105.79,241.983,224.415,0.53,0.0,150.8,573887.5957381736,3639812.5244132997,1.06,230,70,0.0,0.0
1,32.836,105.709,234.455,217.947,0.53,0.0,130.0,566354.7899517274,3633328.749214996,1.06,230,70,0.0,0.0
2,32.778,105.62700000000001,226.824,211.495,0.53,0.4,150.0,558718.4596366656,3626850.3834308414,1.06,230,70,0.3464101615137755,0.19999999999999998
3,32.72,105.546,219.27700000000002,205.03900000000002,0.53,0.0,157.5,551165.8652699193,3620378.5939778914,1.06,230,70,0.0,0.0
4,32.662,105.464,211.62599999999998,198.6,0.53,0.2,180.0,543509.6615944847,3613912.327072274,1.06,230,70,0.2,2.4492935982947065e-17
5,32.604,105.382,203.965,192.15599999999998,0.53,0.2,142.5,535843.5176611047,3607452.1215743837,1.06,230,70,0.158670668058247,0.12175228580174419
6,32.547,105.301,196.388,185.729,0.53,0.0,130.0,528261.0295546027,3601109.078565004,1.06,230,70,0.0,0.0
7,32.489000000000004,105.219,188.707,179.296,0.53,0.2,154.2,520575.2033247744,3594660.8723252737,1.06,230,70,0.18006375428043872,0.08704621987446552
8,32.431,105.13799999999999,181.111,172.88099999999997,0.53,0.2,133.3,512973.49970188364,3588218.7987492844,1.06,230,70,0.13716367058547527,0.14555455153144212
9,32.373000000000005,105.056,173.41099999999997,166.46,0.53,7.2,155.0,505267.974006507,3581782.526785932,1.06,230,70,6.52541606666388,3.0428514845330366
10,32.315,104.975,165.795,160.05700000000002,0.53,5.85,165.0,497646.72519400093,3575352.2103979457,1.06,230,70,5.650666083791049,1.5140914138497479
11,32.257,104.89299999999999,158.076,153.648,0.53,6.0,140.0,489921.5682283746,3568927.8053726857,1.06,230,70,4.596266658713867,3.856725658119237
12,32.903,105.781,241.135,225.45,4.29,0.0,155.0,573038.4290175153,3640804.0195026807,4.82,230,70,0.0,0.0
13,32.845,105.699,233.513,218.982,4.29,0.0,141.7,565412.2764395615,3634320.2595492364,4.82,230,70,0.0,0.0
14,32.787,105.618,225.976,212.532,4.29,0.0,150.8,557869.770058243,3627843.155843423,4.82,230,70,0.0,0.0
15,32.73,105.536,218.335,206.08700000000002,4.29,0.467,130.0,550223.1433297768,3621482.3834104463,4.82,230,70,0.30018181372361386,0.3577427549365628
16,32.672,105.455,210.778,199.638,4.29,0.0,132.5,542660.964909345,3615017.230877224,4.82,230,70,0.0,0.0
17,32.614000000000004,105.37299999999999,203.11700000000002,193.205,4.29,0.0,175.8,534995.142621364,3608557.665043165,4.82,230,70,0.0,0.0
18,32.556,105.292,195.541,186.768,4.29,0.9329999999999999,135.0,527413.2764449193,3602104.4007973135,4.82,230,70,0.6597306268470488,0.6597306268470489
19,32.498000000000005,105.21,187.86,180.347,4.29,4.667,138.3,519727.68101217545,3595656.8349564383,4.82,230,70,3.4845603967259224,3.1046300651719005
20,32.44,105.12899999999999,180.264,173.921,4.29,4.2,130.8,512126.19651692547,3589215.393500041,4.82,230,70,2.744366536758443,3.179379233737377
21,32.382,105.04700000000001,172.56400000000002,167.512,4.29,7.4670000000000005,138.3,504420.89700391534,3582779.761187238,4.82,230,70,5.575147307125019,4.967275058204111
22,32.325,104.96600000000001,164.949,161.09799999999998,4.29,12.133,170.0,496799.8979100269,3576460.924335256,4.82,230,70,11.94867246729712,2.1068733396328647
23,32.266999999999996,104.884,157.23,154.701,4.29,9.8,134.2,489075.04711745185,3570037.1573130563,4.82,230,70,6.832218007974732,7.025723954974734
24,32.912,105.771,240.192,226.484,8.05,0.0,169.2,572095.9195994935,3641794.901872111,8.58,230,70,0.0,0.0
25,32.855,105.69,232.665,220.02900000000002,8.05,0.0,140.0,564562.7989478111,3635423.329897787,8.58,230,70,0.0,0.0
26,32.797,105.60799999999999,225.03400000000002,213.56799999999998,8.05,0.0,163.3,556926.9797686022,3628946.3204068467,8.58,230,70,0.0,0.0
27,32.739000000000004,105.527,217.487,207.12400000000002,8.05,0.467,131.7,549374.8717291882,3622475.8697141404,8.58,230,70,0.3106625756235865,0.3486800311272778
28,32.681,105.445,209.83599999999998,200.675,8.05,2.8,179.2,541719.1696074305,3616010.957363456,8.58,230,70,2.7997270672260517,0.039094104949607154
29,32.623000000000005,105.36399999999999,202.27,194.243,8.05,1.4,180.0,534147.3342758954,3609552.4264430455,8.58,230,70,1.4,1.7145055188062944e-16
30,32.565,105.28200000000001,194.6,187.80599999999998,8.05,4.667,175.0,526471.819591208,3603099.5460727997,8.58,230,70,4.649240655994176,0.40675585140332077
31,32.508,105.20100000000001,187.013,181.386,8.05,2.333,156.7,518880.1178281584,3596763.721540852,8.58,230,70,2.142735407673422,0.9228076574793975
32,32.45,105.119,179.324,174.96099999999998,8.05,2.333,142.5,511184.94551939674,3590322.805928244,8.58,230,70,1.8508933428994512,1.420240413877346
33,32.391999999999996,105.038,171.718,168.553,8.05,0.0,130.0,503573.94841040845,3583887.9174578968,8.58,230,70,0.0,0.0
34,32.334,104.956,164.00900000000001,162.151,8.05,1.867,159.2,495859.10105799633,3577458.901150241,8.58,230,70,1.7453195378313588,0.6629846988159922
35,32.275999999999996,104.875,156.384,155.743,8.05,1.867,148.3,488228.58299589826,3571035.7349801743,8.58,230,70,1.5884643412947037,0.9810555725519238
36,32.922,105.762,239.34400000000002,227.53099999999998,11.81,0.0,130.8,571246.2996258456,3642897.4105980224,12.34,230,70,0.0,0.0
37,32.864000000000004,105.68,231.72299999999998,221.06400000000002,11.81,0.0,150.0,563620.6625783835,3636415.0080702314,12.34,230,70,0.0,0.0
38,32.806,105.59899999999999,224.18599999999998,214.615,11.81,0.0,130.0,556078.6468831663,3629939.244243485,12.34,230,70,0.0,0.0
39,32.748000000000005,105.51700000000001,216.546,208.16099999999997,11.81,0.9329999999999999,147.5,548433.0868674419,3623468.970145185,12.34,230,70,0.7868842189434223,0.5013005345875865
40,32.691,105.436,208.989,201.72400000000002,11.81,0.9329999999999999,173.3,540870.8485313772,3617116.0132885543,12.34,230,70,0.9266282160194075,0.1088537977136778
41,32.633,105.354,201.329,195.282,11.81,2.8,172.5,533205.5226250003,3610657.8014366333,12.34,230,70,2.7760456118466688,0.3654733382161443
42,32.575,105.273,193.753,188.856,11.81,4.667,176.7,525624.1281225466,3604205.87367026,12.34,230,70,4.65926125813767,0.26865131382030094
43,32.516999999999996,105.191,186.07299999999998,182.426,11.81,3.267,155.0,517939.01939544507,3597759.6601755526,12.34,230,70,2.9609075402487353,1.3806938611068653
44,32.459,105.11,178.477,176.013,11.81,1.867,130.0,510337.996967363,3591319.5535832965,12.34,230,70,1.2000844672847688,1.430204975303132
45,32.400999999999996,105.02799999999999,170.778,169.59400000000002,11.81,0.0,130.0,502633.17442041216,3584885.272045102,12.34,230,70,0.0,0.0
46,32.343,104.947,163.16299999999998,163.19299999999998,11.81,0.467,174.2,495012.5925508893,3578456.92034999,12.34,230,70,0.4646092910230441,0.047193290784435966
47,32.285,104.865,155.444,156.786,11.81,0.9329999999999999,161.7,487288.124285835,3572034.503524869,12.34,230,70,0.8858139706398962,0.292954961417589
48,32.931,105.75299999999999,238.495,228.56599999999997,15.56,0.0,161.7,570397.6596656872,3643889.12819352,16.09,230,70,0.0,0.0
49,32.873000000000005,105.671,230.875,222.1,15.56,0.0,171.7,562772.2665612255,3637407.3688313537,16.09,230,70,0.0,0.0
50,32.816,105.59,223.338,215.65200000000002,15.56,0.0,172.5,555229.8643614708,3631043.099120723,16.09,230,70,0.0,0.0
51,32.758,105.508,215.69799999999998,209.19799999999998,15.56,0.0,135.8,547584.6306020293,3624573.4657035824,16.09,230,70,0.0,0.0
52,32.7,105.427,208.142,202.762,15.56,0.467,175.0,540023.1610883456,3618110.2853698907,16.09,230,70,0.4652229240088452,0.04070173186315638
53,32.641999999999996,105.345,200.482,196.331,15.56,0.467,148.3,532358.070056907,3611652.715060213,16.09,230,70,0.39732878810103195,0.24539526105074902
54,32.584,105.264,192.90599999999998,189.896,15.56,1.867,160.0,524776.8987244021,3605201.42054369,16.09,230,70,1.754406123007291,0.6385516075890239
55,32.525999999999996,105.182,185.226,183.477,15.56,0.0,130.0,517092.020290119,3598755.847820178,16.09,230,70,0.0,0.0
56,32.468,105.1,177.537,177.053,15.56,0.0,163.3,509397.2440012114,3592316.2852293267,16.09,230,70,0.0,0.0
57,32.411,105.01899999999999,169.93200000000002,170.646,15.56,3.733,165.0,501786.599913977,3585993.5818723063,16.09,230,70,3.605801109537092,0.966171495367711
58,32.353,104.93700000000001,162.22299999999998,164.234,15.56,0.0,151.7,494072.22428221756,3579565.9158637924,16.09,230,70,0.0,0.0
59,32.295,104.85600000000001,154.599,157.839,15.56,2.8,157.5,486442.15340443037,3573144.082537373,16.09,230,70,2.5868626910316026,1.0715136106222514
60,32.941,105.743,237.554,229.601,19.32,0.1,165.8,569454.9250851442,3644991.1205927217,19.85,230,70,0.0969445349895139,0.02453073858788024
61,32.883,105.662,230.02700000000002,223.14700000000002,19.32,0.0,145.0,561923.3443495575,3638510.662359859,19.85,230,70,0.0,0.0
62,32.825,105.58,222.39700000000002,216.688,19.32,0.0,165.0,554288.2770908602,3632035.6525383587,19.85,230,70,0.0,0.0
63,32.766999999999996,105.499,214.851,210.247,19.32,0.0,130.8,546736.8844050529,3625567.175668553,19.85,230,70,0.0,0.0
64,32.709,105.417,207.201,203.799,19.32,0.0,180.0,539081.9200891162,3619104.260445917,19.85,230,70,0.0,0.0
65,32.650999999999996,105.336,199.635,197.37,19.32,0.0,169.2,531510.7860974511,3612647.7008394655,19.85,230,70,0.0,0.0
66,32.594,105.25399999999999,191.96599999999998,190.935,19.32,0.0,139.2,523835.7302879672,3606307.668500979,19.85,230,70,0.0,0.0
67,32.536,105.17299999999999,184.38,184.517,19.32,1.4,150.0,516245.0094538405,3599862.9599359427,19.85,230,70,1.2124355652982142,0.6999999999999998
68,32.478,105.09100000000001,176.69099999999997,178.09400000000002,19.32,0.467,173.3,508550.54645830893,3593424.036686239,19.85,230,70,0.46381069333447306,0.05448523422538857
69,32.42,105.01,169.08599999999998,171.687,19.32,6.5329999999999995,168.3,500940.2223996479,3586991.1148250024,19.85,230,70,6.397262621791996,1.324809400564095
70,32.361999999999995,104.928,161.378,165.287,19.32,2.333,149.2,493226.0699646797,3580564.0886238464,19.85,230,70,2.0039534395392398,1.1945960037430443
71,32.304,104.84700000000001,153.753,158.882,19.32,3.733,175.8,485596.2106597362,3574142.8868346615,19.85,230,70,3.7229749434789023,0.27339818987744907
72,32.95,105.734,236.706,230.637,23.08,0.2,132.5,568606.6428575319,3645982.9893507264,23.61,230,70,0.13511804152313203,0.14745546736202483
73,32.891999999999996,105.652,229.08599999999998,224.183,23.08,0.0,163.3,560981.7642050631,3639502.588151087,23.61,230,70,0.0,0.0
74,32.834,105.571,221.55,217.736,23.08,0.0,136.7,553440.4702851314,3633028.7997859833,23.61,230,70,0.0,0.0
75,32.777,105.48899999999999,213.91,211.28400000000002,23.08,0.0,169.2,545795.1423844342,3626671.38224698,23.61,230,70,0.0,0.0
76,32.719,105.40799999999999,206.354,204.84900000000002,23.08,0.2,160.0,538234.153009173,3620209.540817928,23.61,230,70,0.18793852415718168,0.06840402866513377
77,32.661,105.32600000000001,198.695,198.408,23.08,0.0,148.3,530569.5572912538,3613753.325260023,23.61,230,70,0.0,0.0
78,32.603,105.245,191.11900000000003,191.985,23.08,0.4,159.2,522988.8565587979,3607303.367985597,23.61,230,70,0.3739302705584058,0.1420427849632549
79,32.545,105.163,183.44,185.55599999999998,23.08,0.5,157.5,515304.4637672628,3600859.1483942806,23.61,230,70,0.46193976625564337,0.19134171618254492
80,32.486999999999995,105.08200000000001,175.845,179.145,23.08,0.3,145.8,507704.12095801724,3594421.0099335937,23.61,230,70,0.24812417228236858,0.16862501335563915
81,32.429,105.0,168.14700000000002,172.729,23.08,0.0,140.0,499999.99999999756,3587988.7200030657,23.61,230,70,0.0,0.0
82,32.372,104.919,160.532,166.329,23.08,0.3,164.2,492380.1674081266,3581673.183194275,23.61,230,70,0.28866539805878555,0.08168407411217236
83,32.314,104.837,152.814,159.924,23.08,3.733,165.8,484656.4709601525,3575252.75490152,23.61,230,70,3.618939491158554,0.9157324714855694
0,31.359,103.678,42.508,54.869,19.05,9.0,90.0,374263.99348287995,3470144.2177488827,38.1,221,5,-5.51091059616309e-16,9.0
1,31.291,103.609,35.855,47.428000000000004,19.05,3.0,113.1,367605.63701197354,3462687.578883592,38.1,221,5,1.1770113498106842,2.759464491965213
2,31.223000000000003,103.54,29.193,39.992,19.05,3.5,141.7,360937.94068639464,3455234.9224398555,38.1,221,5,2.74671729686579,2.1692266112829914
3,31.155,103.471,22.522,32.56,19.05,1.0,127.4,354260.92653674464,3447786.232069954,38.1,221,5,0.6073758397232868,0.7944146205354181
4,31.087,103.402,15.841,25.121,19.05,0.0,102.1,347574.6165260312,3440341.491310968,38.1,221,5,0.0,0.0
5,31.019000000000002,103.333,9.152000000000001,17.695999999999998,19.05,4.0,125.2,340879.032549668,3432900.6835851013,38.1,221,5,2.3057292646791727,3.2685795933405144
6,30.951,103.26299999999999,2.358,10.277000000000001,19.05,5.0,141.7,334078.6607767013,3425465.2818104764,38.1,221,5,3.923881852665414,3.0988951589757017
7,30.883000000000003,103.194,-4.35,2.861,19.05,0.0,103.2,327364.5249033966,3418032.3472445086,38.1,221,5,0.0,0.0
8,31.381999999999998,103.647,39.593,57.507,19.4,0.0,132.9,371346.6655496538,3472729.497665119,38.45,221,5,0.0,0.0
9,31.314,103.57799999999999,32.94,50.068999999999996,19.4,0.0,93.3,364687.6828906158,3465274.6709135496,38.45,221,5,0.0,0.0
10,31.246,103.508,26.182,42.636,19.4,0.0,140.6,357924.1208535357,3457825.1103178533,38.45,221,5,0.0,0.0
11,31.178,103.439,19.51,35.205,19.4,0.0,91.1,351246.40202653967,3450378.284919417,38.45,221,5,0.0,0.0
12,31.11,103.37,12.829,27.779,19.4,1.5,106.5,344559.38294258143,3442935.4064727426,38.45,221,5,0.42602301705588397,1.4382296023022896
13,31.043000000000003,103.301,6.138999999999999,20.355999999999998,19.4,1.5,135.1,337864.78099963354,3435607.3072331967,38.45,221,5,1.0625097565867931,1.0588073560180216
14,30.975,103.23200000000001,-0.561,12.927,19.4,0.0,103.2,331159.29237201647,3428172.273691796,38.45,221,5,0.0,0.0
15,30.906999999999996,103.163,-7.269,5.5120000000000005,19.4,0.0,106.5,324444.56862045673,3420741.1371227237,38.45,221,5,0.0,0.0
16,31.406,103.615,36.585,60.159,19.75,0.0,112.0,368337.1023236057,3475427.6918982137,38.8,221,5,0.0,0.0
17,31.338,103.546,29.930999999999997,52.722,19.75,0.0,142.8,361677.48780093977,3467974.736533024,38.8,221,5,0.0,0.0
18,31.27,103.477,23.268,45.278999999999996,19.75,0.0,102.1,355008.52441748296,3460525.7585162856,38.8,221,5,0.0,0.0
19,31.201999999999998,103.40799999999999,16.595,37.85,19.75,0.0,139.5,348330.23414891324,3453080.7415036364,38.8,221,5,0.0,0.0
20,31.134,103.338,9.818999999999999,30.427,19.75,0.0,103.2,341547.2878020061,3445641.0990874083,38.8,221,5,0.0,0.0
21,31.066,103.26899999999999,3.128,23.006,19.75,0.0,137.3,334850.3397796483,3438204.012171625,38.8,221,5,0.0,0.0
22,30.998,103.2,-3.573,15.589,19.75,0.0,109.8,328144.1304461183,3430770.836386889,38.8,221,5,0.0,0.0
23,30.93,103.131,-10.282,8.165,19.75,0.0,115.3,321428.6815058968,3423341.554929273,38.8,221,5,0.0,0.0
24,31.429000000000002,103.583,33.578,62.8,20.1,0.0,136.2,365327.66333590314,3478015.9666644908,39.15000000000001,221,5,0.0,0.0
25,31.361,103.514,26.924,55.36600000000001,20.1,0.0,103.2,358667.34745309287,3470564.8829703527,39.15000000000001,221,5,0.0,0.0
26,31.293000000000003,103.445,20.26,47.935,20.1,0.0,139.5,351997.67836336966,3463117.773986256,39.15000000000001,221,5,0.0,0.0
27,31.225,103.376,13.587,40.497,20.1,0.0,106.5,345318.678014459,3455674.6233686605,39.15000000000001,221,5,0.0,0.0
28,31.156999999999996,103.307,6.905,33.074,20.1,0.5,94.4,338630.36828651733,3448235.4146588487,39.15000000000001,221,5,0.038359514063409345,0.4985263761134601
29,31.09,103.23700000000001,0.11800000000000001,25.656999999999996,20.1,0.0,102.1,331839.1343647194,3440912.4984283918,39.15000000000001,221,5,0.0,0.0
30,31.022,103.16799999999999,-6.582999999999999,18.242,20.1,0.5,140.6,325132.2669971066,3433481.1820466574,39.15000000000001,221,5,0.38636678674867553,0.3173652566011338
31,30.954,103.09899999999999,-13.293,10.831,20.1,0.0,123.0,318416.1552704464,3426053.7574532125,39.15000000000001,221,5,0.0,0.0
32,31.453000000000003,103.552,30.668000000000003,65.441,20.45,0.0,136.2,362416.20187396155,3480714.7643686826,39.5,221,5,0.0,0.0
33,31.385,103.48200000000001,23.918000000000003,58.01,20.45,0.0,118.6,355660.2229155293,3473266.8073277804,39.5,221,5,0.0,0.0
34,31.316999999999997,103.413,17.254,50.581,20.45,0.0,93.3,348989.91186297376,3465821.5686441013,39.5,221,5,0.0,0.0
35,31.249000000000002,103.344,10.58,43.156000000000006,20.45,2.0,145.0,342310.2649074792,3458380.2857919643,39.5,221,5,1.6383040885779838,1.1471528727020919
36,31.180999999999997,103.275,3.897,35.735,20.45,0.0,109.8,335621.3039013223,3450942.9423144725,39.5,221,5,0.0,0.0
37,31.113000000000003,103.206,-2.795,28.307,20.45,0.0,90.0,328923.05062922416,3443509.5216398626,39.5,221,5,-0.0,0.0
38,31.045,103.137,-9.497,20.894000000000002,20.45,0.0,91.1,322215.52680836496,3436080.007081821,39.5,221,5,0.0,0.0
39,30.976999999999997,103.06700000000001,-16.303,13.485999999999999,20.45,0.0,90.0,315403.23939076625,3428656.040596407,39.5,221,5,-0.0,0.0
40,31.476,103.52,27.665,68.096,20.79,0.0,118.6,359409.7521455685,3483304.868176198,39.84,221,5,0.0,0.0
41,31.408,103.45100000000001,21.009,60.653999999999996,20.79,0.0,125.2,352748.16219040006,3475857.4722122173,39.84,221,5,0.0,0.0
42,31.34,103.382,14.344000000000001,53.227,20.79,3.5,143.9,346077.2100046665,3468414.0459524184,39.84,221,5,2.827964593643107,2.0621872507366974
43,31.273000000000003,103.31200000000001,7.574,45.805,20.79,1.0,138.4,339303.4001037813,3461086.8813335085,39.84,221,5,0.747798090498532,0.6639262126522414
44,31.205,103.243,0.8909999999999999,38.385999999999996,20.79,0.5,99.9,332613.7850692395,3453651.403870961,39.84,221,5,0.0859645501397048,0.49255466307738693
45,31.136999999999997,103.17399999999999,-5.8020000000000005,30.971,20.79,0.0,137.3,325914.8730663439,3446219.8466915875,39.84,221,5,0.0,0.0
46,31.069000000000003,103.105,-12.504000000000001,23.548000000000002,20.79,2.0,145.0,319206.68578440236,3438792.193110894,39.84,221,5,1.6383040885779838,1.1471528727020919
47,31.000999999999998,103.036,-19.215999999999998,16.141,20.79,0.5,136.2,312489.2448451946,3431368.426330145,39.84,221,5,0.3608801140491811,0.3460715869352034
48,31.5,103.488,24.663,70.74,21.14,0.0,118.6,356406.3222480143,3486006.7530574137,40.19,221,5,0.0,0.0
49,31.432,103.419,18.006,63.31100000000001,21.14,0.0,118.6,349744.08955500484,3478561.2313973983,40.19,221,5,0.0,0.0
50,31.364,103.35,11.341,55.875,21.14,4.0,145.0,343072.4900098222,3471119.676927608,40.19,221,5,3.2766081771559676,2.2943057454041837
51,31.296,103.281,4.665,48.453,21.14,0.0,97.7,336391.5454773493,3463682.0733096483,40.19,221,5,0.0,0.0
52,31.228,103.212,-2.019,41.036,21.14,0.0,121.9,329701.2777549371,3456248.404089945,40.19,221,5,0.0,0.0
53,31.16,103.14200000000001,-8.808,33.624,21.14,0.0,118.6,322906.37883555447,3448820.252404711,40.19,221,5,0.0,0.0
54,31.092,103.073,-15.51,26.215,21.14,0.0,106.5,316197.45995757077,3441394.4595863568,40.19,221,5,0.0,0.0
55,31.024,103.00399999999999,-22.223000000000003,18.798,21.14,0.0,110.9,309479.2829270716,3433972.550967729,40.19,221,5,0.0,0.0
56,31.523000000000003,103.456,21.662,73.385,21.49,0.0,99.9,353402.88912908186,3488598.71840781,40.54,221,5,0.0,0.0
57,31.455,103.387,15.005,65.958,21.49,0.0,135.1,346739.9442624644,3481155.071212416,40.54,221,5,0.0,0.0
58,31.386999999999997,103.318,8.339,58.534,21.49,2.5,141.7,340067.62818509736,3473715.3886139267,40.54,221,5,1.961940926332707,1.5494475794878508
59,31.32,103.249,1.663,51.104,21.49,0.0,120.8,333387.7242979063,3466390.508865653,40.54,221,5,0.0,0.0
60,31.252,103.18,-5.022,43.68899999999999,21.49,0.0,126.3,326696.7971465656,3458958.7072027405,40.54,221,5,0.0,0.0
61,31.184,103.111,-11.716,36.277,21.49,0.0,94.4,319996.5638269245,3451530.820872756,40.54,221,5,0.0,0.0
62,31.116,103.042,-18.42,28.869,21.49,0.0,128.5,313287.0459734084,3444106.833194533,40.54,221,5,0.0,0.0
63,31.048000000000002,102.97200000000001,-25.228,21.467,21.49,0.0,135.1,306472.81877356174,3436688.470083308,40.54,221,5,0.0,0.0
64,31.546999999999997,103.425,18.758,76.03,21.84,0.0,131.8,350497.47822826635,3491301.103116771,40.89,221,5,0.0,0.0
65,31.479,103.35600000000001,12.1,68.604,21.84,0.0,143.9,343833.9554863448,3483859.273543708,40.89,221,5,0.0,0.0
66,31.410999999999998,103.286,5.337999999999999,61.184,21.84,0.0,145.0,337065.9831257763,3476422.8885196117,40.89,221,5,0.0,0.0
67,31.343000000000004,103.21700000000001,-1.338,53.766999999999996,21.84,2.0,104.3,330383.6602003928,3468989.024982078,40.89,221,5,0.4939980254454857,1.938031462813739
68,31.275,103.148,-8.024,46.353,21.84,0.0,102.1,323692.0049871885,3461559.090763815,40.89,221,5,0.0,0.0
69,31.206999999999997,103.079,-14.719000000000001,38.931999999999995,21.84,0.0,132.9,316991.03916015854,3454133.0692990273,40.89,221,5,0.0,0.0
70,31.139,103.01,-21.423000000000002,31.526,21.84,0.5,139.5,310280.78432579484,3446710.943907369,40.89,221,5,0.38020298280001547,0.3247240241650919
71,31.070999999999998,102.941,-28.136,24.125,21.84,0.0,110.9,303561.26202308066,3439292.697794265,40.89,221,5,0.0,0.0
72,31.57,103.39299999999999,15.761,78.688,22.19,0.0,132.9,347497.043827008,3493894.9059497463,41.24,221,5,0.0,0.0
73,31.502,103.324,9.102,71.253,22.19,0.0,123.0,340832.80356440716,3486454.9522598363,41.24,221,5,0.0,0.0
74,31.434,103.255,2.435,63.833,22.19,0.0,112.0,334159.1830441181,3479018.958251118,41.24,221,5,0.0,0.0
75,31.366999999999997,103.186,-4.242,56.418,22.19,0.0,108.7,327478.0315349759,3471697.76466713,41.24,221,5,0.0,0.0
76,31.299,103.116,-11.024000000000001,49.008,22.19,0.0,94.4,320690.59092325944,3464271.268082557,41.24,221,5,0.0,0.0
77,31.230999999999998,103.04700000000001,-17.719,41.6,22.19,0.0,90.0,313988.9554895553,3456847.1132542724,41.24,221,5,-0.0,0.0
78,31.163,102.978,-24.425,34.185,22.19,0.0,124.1,307278.0263064549,3449426.852027058,41.24,221,5,0.0,0.0
79,31.095,102.90899999999999,-31.139,26.785,22.19,0.0,90.0,300557.82488507754,3442010.4676081436,41.24,221,5,-0.0,0.0
