,lat_deg,lon_deg,depth_km,x_local_km,y_local_km,utm_lon,utm_lat
0,31.6313,104.12649999999999,1.4993000000000001,2.0,2.0499999999999998,417163.3497242899,3499900.4425234757
1,31.648199999999999,104.1045,4.4977999999999998,2.0,6.1500000000000004,415092.30662083428,3501790.5707678604
2,31.664999999999999,104.0826,7.4964000000000004,2.0,10.25,413031.40739641193,3503669.9704630398
3,31.681799999999999,104.06059999999999,10.494899999999999,2.0,14.35,410961.77889121469,3505549.8836171688
4,31.698599999999999,104.0386,13.493499999999999,2.0,18.449999999999999,408892.90347258601,3507430.2328329789
5,31.715399999999999,104.0166,16.492000000000001,2.0,22.550000000000001,406824.78156276589,3509311.0184740638
6,31.732199999999999,103.99460000000001,19.490600000000001,2.0,26.649999999999999,404757.4135846243,3511192.2409033445
7,31.748999999999999,103.9726,22.489100000000001,2.0,30.75,402690.79996165127,3513073.9004830667
8,31.765799999999999,103.95059999999999,25.4877,2.0,34.850000000000001,400624.94111796562,3514955.9975748016
9,31.782599999999999,103.9286,28.4862,2.0,38.950000000000003,398559.83747831226,3516838.5325394487
10,31.604600000000001,104.09820000000001,1.4993000000000001,6.0,2.0499999999999998,414455.05417014373,3496962.7687473348
11,31.621400000000001,104.0763,4.4977999999999998,6.0,6.1500000000000004,412393.27225829556,3498842.2640326237
12,31.638200000000001,104.0543,7.4964000000000004,6.0,10.25,410322.75570123934,3500722.2730407971
13,31.655000000000001,104.03230000000001,10.494899999999999,6.0,14.35,408252.99129820394,3502602.7178886272
14,31.671800000000001,104.0104,13.493499999999999,6.0,18.449999999999999,406193.45913575293,3504483.5129605508
15,31.688600000000001,103.9884,16.492000000000001,6.0,22.550000000000001,404125.19862890325,3506364.828643098
16,31.705400000000001,103.96639999999999,19.490600000000001,6.0,26.649999999999999,402057.69154414593,3508246.5812561661
17,31.722200000000001,103.9444,22.489100000000001,6.0,30.75,399990.93830550869,3510128.7711624093
18,31.739000000000001,103.9224,25.4877,6.0,34.850000000000001,397924.93933764088,3512011.3987238104
19,31.755800000000001,103.9003,28.4862,6.0,38.950000000000003,395850.22379874607,3513894.5599830062
20,31.5779,104.06999999999999,1.4993000000000001,10.0,2.0499999999999998,411754.72419463791,3494025.700641314
21,31.5947,104.04799999999999,4.4977999999999998,10.0,6.1500000000000004,409683.32277219498,3495905.8053671382
22,31.611499999999999,104.0261,7.4964000000000004,10.0,10.25,407622.15833945433,3497786.261184758
23,31.628299999999999,104.00409999999999,10.494899999999999,10.0,14.35,405552.25810882967,3499667.2355762208
24,31.645099999999999,103.9821,13.493499999999999,10.0,18.449999999999999,403483.10994572606,3501548.6463151062
25,31.661899999999999,103.9601,16.492000000000001,10.0,22.550000000000001,401414.71427345375,3503430.4937658254
26,31.678699999999999,103.93819999999999,19.490600000000001,10.0,26.649999999999999,399356.55057574186,3505312.686025661
27,31.695399999999999,103.9161,22.489100000000001,10.0,30.75,397280.07191016997,3507184.4156476283
28,31.712199999999999,103.89409999999999,25.4877,10.0,34.850000000000001,395213.93396544643,3509067.5753487106
29,31.728999999999999,103.8721,28.4862,10.0,38.950000000000003,393148.55020888103,3510951.1732118702
30,31.551100000000002,104.04179999999999,1.4993000000000001,14.0,2.0499999999999998,409052.7805502456,3491078.2288487121
31,31.567900000000002,104.0198,4.4977999999999998,14.0,6.1500000000000004,406981.24151063582,3492958.8624963788
32,31.584700000000002,103.9979,7.4964000000000004,14.0,10.25,404919.94170296448,3494839.8449713518
33,31.601500000000001,103.9759,10.494899999999999,14.0,14.35,402849.90283368051,3496721.3485701815
34,31.618300000000001,103.9539,13.493499999999999,14.0,18.449999999999999,400780.61552090838,3498603.2886597733
35,31.635100000000001,103.9319,16.492000000000001,14.0,22.550000000000001,398712.08018848964,3500485.6656049467
36,31.651900000000001,103.90989999999999,19.490600000000001,14.0,26.649999999999999,396644.29726089863,3502368.4797698478
37,31.668700000000001,103.8879,22.489100000000001,14.0,30.75,394577.26716323424,3504251.731517951
38,31.685400000000001,103.8659,25.4877,14.0,34.850000000000001,392510.87506090867,3506124.3365345225
39,31.702200000000001,103.8439,28.4862,14.0,38.950000000000003,390445.34960787545,3508008.4644702887
40,31.5243,104.0136,1.4993000000000001,18.0,2.0499999999999998,406349.31607494026,3488131.4365189709
41,31.5411,103.99160000000001,4.4977999999999998,18.0,6.1500000000000004,404277.63888663967,3490012.598811137
42,31.5579,103.9697,7.4964000000000004,18.0,10.25,402216.20317146316,3491894.1076693572
43,31.5747,103.9477,10.494899999999999,18.0,14.35,400146.02513163863,3493776.1402000389
44,31.5915,103.92570000000001,13.493499999999999,18.0,18.449999999999999,398076.59813713381,3495658.6093657361
45,31.6083,103.9037,16.492000000000001,18.0,22.550000000000001,396007.92261232628,3497541.5155316787
46,31.6251,103.8817,19.490600000000001,18.0,26.649999999999999,393939.99898222333,3499424.8590624249
47,31.6419,103.8597,22.489100000000001,18.0,30.75,391872.8276724579,3501308.6403218554
48,31.6586,103.8377,25.4877,18.0,34.850000000000001,389806.29107166058,3503181.7749909735
49,31.6754,103.81570000000001,28.4862,18.0,38.950000000000003,387740.62338919507,3505066.4327293215
50,31.497599999999998,103.9854,1.4993000000000001,22.0,2.0499999999999998,403644.434731054,3485196.4067842392
51,31.514399999999998,103.96339999999999,4.4977999999999998,22.0,6.1500000000000004,401572.6211363505,3487078.0975067681
52,31.531199999999998,103.9415,7.4964000000000004,22.0,10.25,399511.05124697334,3488960.1325378572
53,31.547999999999998,103.9195,10.494899999999999,22.0,14.35,397440.73578290036,3490842.6937894267
54,31.564699999999998,103.89749999999999,13.493499999999999,22.0,18.449999999999999,395371.05919224548,3492714.6074002218
55,31.581499999999998,103.8755,16.492000000000001,22.0,22.550000000000001,393302.24294155999,3494598.0425134185
56,31.598299999999998,103.8536,19.490600000000001,22.0,26.649999999999999,391243.66542093019,3496481.8156577107
57,31.615100000000002,103.83159999999999,22.489100000000001,22.0,30.75,389176.35069424065,3498366.1242168159
58,31.631799999999998,103.8095,25.4877,22.0,34.850000000000001,387100.18339054938,3500239.889685954
59,31.648599999999998,103.78749999999999,28.4862,22.0,38.950000000000003,385034.37294443604,3502125.0769570335
60,31.470800000000001,103.9572,1.4993000000000001,26.0,2.0499999999999998,400937.93557125202,3482250.9702767553
61,31.4876,103.9353,4.4977999999999998,26.0,6.1500000000000004,398875.48119693465,3484133.0968845254
62,31.5044,103.91330000000001,7.4964000000000004,26.0,10.25,396804.27589480527,3486015.7499581613
63,31.5212,103.8913,10.494899999999999,26.0,14.35,394733.82019243395,3487898.8395920135
64,31.5379,103.8694,13.493499999999999,26.0,18.449999999999999,392673.49352499068,3489771.1837243591
65,31.5547,103.84739999999999,16.492000000000001,26.0,22.550000000000001,390604.53434538498,3491655.1455738526
66,31.5715,103.8254,19.490600000000001,26.0,26.649999999999999,388536.32603943045,3493539.5450798925
67,31.5883,103.8034,22.489100000000001,26.0,30.75,386468.86903381988,3495424.3826071857
68,31.605,103.7814,25.4877,26.0,34.850000000000001,384402.04018665501,3497298.5738241095
69,31.6218,103.7594,28.4862,26.0,38.950000000000003,382336.08477205056,3499184.2884160206
70,31.443999999999999,103.929,1.4993000000000001,30.0,2.0499999999999998,398229.91977911297,3479306.2101241979
71,31.460799999999999,103.9071,4.4977999999999998,30.0,6.1500000000000004,396167.32840252307,3481188.8621486551
72,31.477599999999999,103.88509999999999,7.4964000000000004,30.0,10.25,394095.98283873626,3483072.0431829812
73,31.494399999999999,103.86320000000001,10.494899999999999,30.0,14.35,392034.88421612931,3484955.562459663
74,31.511099999999999,103.8412,13.493499999999999,30.0,18.449999999999999,389964.91839907056,3486828.5309080258
75,31.527899999999999,103.8192,16.492000000000001,30.0,22.550000000000001,387895.81742499594,3488713.0211583087
76,31.544699999999999,103.7972,19.490600000000001,30.0,26.649999999999999,385827.46681390563,3490597.9492129558
77,31.561399999999999,103.7752,22.489100000000001,30.0,30.75,383759.7429492221,3492472.2308020787
78,31.578199999999999,103.75320000000001,25.4877,30.0,34.850000000000001,381692.89205656393,3494358.0354905282
79,31.594999999999999,103.7312,28.4862,30.0,38.950000000000003,379626.79280827154,3496244.2790760146
80,31.417200000000001,103.90089999999999,1.4993000000000001,34.0,2.0499999999999998,395529.89434756641,3476362.0302178012
81,31.434000000000001,103.87899999999999,4.4977999999999998,34.0,6.1500000000000004,393467.16376821714,3478245.2054604255
82,31.450800000000001,103.85700000000001,7.4964000000000004,34.0,10.25,391395.67574284662,3480128.9122456731
83,31.467600000000001,103.83499999999999,10.494899999999999,34.0,14.35,389324.93629225978,3482013.055884067
84,31.484300000000001,103.81310000000001,13.493499999999999,34.0,18.449999999999999,387264.32484555279,3483886.4495190503
85,31.501100000000001,103.7911,16.492000000000001,34.0,22.550000000000001,385195.07987574727,3485771.4659596221
86,31.517900000000001,103.76909999999999,19.490600000000001,34.0,26.649999999999999,383126.58475780848,3487656.9203521335
87,31.534600000000001,103.7471,22.489100000000001,34.0,30.75,381058.71312544012,3489531.7284178599
88,31.551400000000001,103.7251,25.4877,34.0,34.850000000000001,378991.71670553915,3491418.0597396097
89,31.568100000000001,103.70310000000001,28.4862,34.0,38.950000000000003,376925.34004537866,3493293.7453213488
90,31.3904,103.8728,1.4993000000000001,38.0,2.0499999999999998,392828.36056590069,3473418.519800893
91,31.4072,103.85080000000001,4.4977999999999998,38.0,6.1500000000000004,390755.98357001989,3475302.3173626228
92,31.423999999999999,103.8289,7.4964000000000004,38.0,10.25,388693.85922885546,3477186.4502483811
93,31.440799999999999,103.8069,10.494899999999999,38.0,14.35,386622.97627014125,3479071.119509493
94,31.4575,103.78489999999999,13.493499999999999,38.0,18.449999999999999,384552.71910421329,3480945.1416942603
95,31.474299999999999,103.76300000000001,16.492000000000001,38.0,22.550000000000001,382492.83130978222,3482830.5788809406
96,31.491099999999999,103.741,19.490600000000001,38.0,26.649999999999999,380424.19115061365,3484716.5593394977
97,31.5078,103.71899999999999,22.489100000000001,38.0,30.75,378356.17122027301,3486591.8936094819
98,31.5246,103.697,25.4877,38.0,34.850000000000001,376289.02873838058,3488478.7512945309
99,31.5413,103.675,28.4862,38.0,38.950000000000003,374222.50276103587,3490354.9633766985
100,31.363600000000002,103.8447,1.4993000000000001,42.0,2.0499999999999998,390125.31982507347,3470475.6778321406
101,31.380400000000002,103.8227,4.4977999999999998,42.0,6.1500000000000004,388052.79981052014,3472360.0004462306
102,31.397200000000002,103.8008,7.4964000000000004,42.0,10.25,385990.53468525049,3474244.6561500961
103,31.414000000000001,103.7788,10.494899999999999,42.0,14.35,383919.50768333295,3476129.8507595435
104,31.430700000000002,103.7568,13.493499999999999,42.0,18.449999999999999,381849.10321923997,3478004.398431961
105,31.447500000000002,103.7349,16.492000000000001,42.0,22.550000000000001,379789.07311187452,3479890.3588817441
106,31.464200000000002,103.7129,19.490600000000001,42.0,26.649999999999999,377720.1573810642,3481765.7805394307
107,31.481000000000002,103.6909,22.489100000000001,42.0,30.75,375652.11861601402,3483652.7253367384
108,31.497699999999998,103.66889999999999,25.4877,42.0,34.850000000000001,373584.69496566034,3485529.0243758652
109,31.514500000000002,103.6469,28.4862,42.0,38.950000000000003,371518.15370971418,3487416.8474274683
110,31.3368,103.81659999999999,1.4993000000000001,46.0,2.0499999999999998,387420.77351420338,3467533.5032672458
111,31.3536,103.7946,4.4977999999999998,46.0,6.1500000000000004,385348.10994502757,3469418.3506576582
112,31.3704,103.7727,7.4964000000000004,46.0,10.25,383285.70349867607,3471303.5289068501
113,31.3871,103.75069999999999,10.494899999999999,46.0,14.35,381214.40602128289,3473178.1641965532
114,31.4039,103.72880000000001,13.493499999999999,46.0,18.449999999999999,379153.48683212092,3475064.2115428434
115,31.4206,103.7068,16.492000000000001,46.0,22.550000000000001,377083.67621702421,3476939.7203827868
116,31.4374,103.6848,19.490600000000001,46.0,26.649999999999999,375014.74208277673,3478826.7520865039
117,31.4541,103.6628,22.489100000000001,46.0,30.75,372946.42167436401,3480703.1378759691
118,31.4709,103.6408,25.4877,46.0,34.850000000000001,370878.98317037948,3482591.0474048331
119,31.4876,103.61879999999999,28.4862,46.0,38.950000000000003,368812.154671047,3484468.3116029641
120,31.309999999999999,103.7885,1.4993000000000001,50.0,2.0499999999999998,384714.72302056639,3464591.9950589524
121,31.326799999999999,103.7666,4.4977999999999998,50.0,6.1500000000000004,382651.43027457688,3466477.2604357097
122,31.343599999999999,103.74460000000001,7.4964000000000004,50.0,10.25,380579.3670539356,3468363.0674717179
123,31.360299999999999,103.7226,10.494899999999999,50.0,14.35,378507.92172538023,3470238.2275502887
124,31.377099999999999,103.7007,13.493499999999999,50.0,18.449999999999999,376446.85965725209,3472124.7974688639
125,31.393799999999999,103.67870000000001,16.492000000000001,50.0,22.550000000000001,374376.9001685782,3474000.8313960368
126,31.410599999999999,103.6567,19.490600000000001,50.0,26.649999999999999,372307.81938274729,3475888.3883503457
127,31.427299999999999,103.6347,22.489100000000001,50.0,30.75,370239.34907830908,3477765.2995269983
128,31.443999999999999,103.6127,25.4877,50.0,34.850000000000001,368171.6228607432,3479642.6498394101
129,31.460799999999999,103.5907,28.4862,50.0,38.950000000000003,366104.78348518774,3481531.5244961022
130,31.283200000000001,103.7604,1.4993000000000001,54.0,2.0499999999999998,382007.16972959222,3461651.1521570496
131,31.300000000000001,103.7385,4.4977999999999998,54.0,6.1500000000000004,379943.73509687639,3463536.9393835412
132,31.316700000000001,103.7165,7.4964000000000004,54.0,10.25,377871.39765159134,3465412.186449199
133,31.333500000000001,103.69459999999999,10.494899999999999,54.0,14.35,375809.44738289103,3467298.8426380376
134,31.350200000000001,103.6726,13.493499999999999,54.0,18.449999999999999,373738.59390384285,3469174.963117077
135,31.367000000000001,103.6507,16.492000000000001,54.0,22.550000000000001,371678.12970240205,3471062.4897346925
136,31.383700000000001,103.62869999999999,19.490600000000001,54.0,26.649999999999999,369608.76188764197,3472939.4850929147
137,31.400400000000001,103.6067,22.489100000000001,54.0,30.75,367540.13722233765,3474816.9193711434
138,31.417200000000001,103.5847,25.4877,54.0,34.850000000000001,365472.39888918085,3476705.8777211839
139,31.433900000000001,103.56270000000001,28.4862,54.0,38.950000000000003,363405.26408699411,3478584.1910094973
140,31.256399999999999,103.7324,1.4993000000000001,58.0,2.0499999999999998,379307.63707617624,3458710.8641791213
141,31.273199999999999,103.71040000000001,4.4977999999999998,58.0,6.1500000000000004,377234.53796493507,3460597.2823114176
142,31.289899999999999,103.6885,7.4964000000000004,58.0,10.25,375171.57087254134,3462472.9402779951
143,31.3066,103.6665,10.494899999999999,58.0,14.35,373099.82431952062,3464349.1471008989
144,31.323399999999999,103.6446,13.493499999999999,58.0,18.449999999999999,371038.47095242201,3466236.7593514435
145,31.3401,103.62260000000001,16.492000000000001,58.0,22.550000000000001,368968.20818842796,3468113.8406214458
146,31.3569,103.6006,19.490600000000001,58.0,26.649999999999999,366898.82854492962,3470002.4452502183
147,31.3736,103.57859999999999,22.489100000000001,58.0,30.75,364830.05291424366,3471880.4043714111
148,31.3903,103.55670000000001,25.4877,58.0,34.850000000000001,362771.52923963481,3473758.6781345243
149,31.406999999999996,103.5347,28.4862,58.0,38.950000000000003,360704.23851884983,3475637.5145526137
150,31.229600000000001,103.70440000000001,1.4993000000000001,62.0,2.0499999999999998,376606.60987002804,3455771.2346662907
151,31.246300000000002,103.6824,4.4977999999999998,62.0,6.1500000000000004,374533.23115738493,3457647.0902402033
152,31.263100000000001,103.6605,7.4964000000000004,62.0,10.25,372470.24847082497,3459534.3520231312
153,31.279800000000002,103.63849999999999,10.494899999999999,62.0,14.35,370398.35082337994,3461411.0808738256
154,31.296500000000002,103.61660000000001,13.493499999999999,62.0,18.449999999999999,368336.71225289383,3463288.1284359298
155,31.313300000000002,103.5946,16.492000000000001,62.0,22.550000000000001,366266.43642518111,3465176.8165562297
156,31.329999999999998,103.57259999999999,19.490600000000001,62.0,26.649999999999999,364196.76324218587,3467054.8590111225
157,31.346699999999998,103.5506,22.489100000000001,62.0,30.75,362127.83218357363,3468933.3406881364
158,31.363399999999999,103.5286,25.4877,62.0,34.850000000000001,360059.64367485722,3470812.2619530689
159,31.380199999999999,103.50660000000001,28.4862,62.0,38.950000000000003,357992.34862399485,3472702.7080746153
160,31.2027,103.6763,1.4993000000000001,66.0,2.0499999999999998,373894.42926912749,3452821.2923756614
161,31.2195,103.6544,4.4977999999999998,66.0,6.1500000000000004,371830.56017413689,3454708.6395919351
162,31.2362,103.63249999999999,7.4964000000000004,66.0,10.25,369767.29460517247,3456585.336244354
163,31.253,103.6105,10.494899999999999,66.0,14.35,367695.38254564023,3458473.6712366696
164,31.2697,103.5886,13.493499999999999,66.0,18.449999999999999,365633.59458067972,3460351.2383435494
165,31.2864,103.56659999999999,16.492000000000001,66.0,22.550000000000001,363563.02476470324,3462229.3639229056
166,31.303100000000001,103.5446,19.490600000000001,66.0,26.649999999999999,361493.1961336442,3464107.9285089979
167,31.319900000000001,103.5226,22.489100000000001,66.0,30.75,359424.25772301177,3465998.0172379068
168,31.336600000000001,103.50060000000001,25.4877,66.0,34.850000000000001,357355.9150259241,3467877.4610155462
169,31.353300000000001,103.4786,28.4862,66.0,38.950000000000003,355288.31479406287,3469757.3448992292
170,31.175899999999999,103.64830000000001,1.4993000000000001,70.0,2.0499999999999998,371190.41164679208,3449882.978975852
171,31.192599999999999,103.6264,4.4977999999999998,70.0,6.1500000000000004,369126.25920156034,3451759.76069465
172,31.209399999999999,103.6045,7.4964000000000004,70.0,10.25,367062.9823784224,3453648.0606470243
173,31.226099999999999,103.5825,10.494899999999999,70.0,14.35,364990.77866304584,3455525.8326532976
174,31.242799999999999,103.56059999999999,13.493499999999999,70.0,18.449999999999999,362928.83849924197,3457403.9189573554
175,31.259599999999999,103.5386,16.492000000000001,70.0,22.550000000000001,360858.25995859382,3459293.6508770874
176,31.276299999999999,103.5166,19.490600000000001,70.0,26.649999999999999,358788.27762687363,3461172.7373982556
177,31.292999999999999,103.49460000000001,22.489100000000001,70.0,30.75,356719.03639343363,3463052.2634460954
178,31.309699999999999,103.4726,25.4877,70.0,34.850000000000001,354650.53668483498,3464932.229387247
179,31.3264,103.45059999999999,28.4862,70.0,38.950000000000003,352582.77892826847,3466812.6355876816
180,31.149100000000001,103.6204,1.4993000000000001,74.0,2.0499999999999998,368494.43661829591,3446945.2021110705
181,31.165800000000001,103.5984,4.4977999999999998,74.0,6.1500000000000004,366420.60222319036,3448822.6211346174
182,31.182500000000001,103.5765,7.4964000000000004,74.0,10.25,364357.03603548597,3450700.3553763162
183,31.199200000000001,103.5545,10.494899999999999,74.0,14.35,362284.67734463722,3452578.6485087294
184,31.216000000000001,103.5326,13.493499999999999,74.0,18.449999999999999,360222.73160618765,3454468.3383153151
185,31.232700000000001,103.5106,16.492000000000001,74.0,22.550000000000001,358151.85259706841,3456347.5071087764
186,31.249400000000001,103.48860000000001,19.490600000000001,74.0,26.649999999999999,356081.71374533325,3458227.1152144959
187,31.266100000000002,103.4667,22.489100000000001,74.0,30.75,354021.83705576672,3460107.030715053
188,31.282800000000002,103.4447,25.4877,74.0,34.850000000000001,351953.17816548009,3461987.5166074857
189,31.299499999999998,103.42270000000001,28.4862,74.0,38.950000000000003,349885.26071356121,3463868.4429121716
190,31.122199999999999,103.5924,1.4993000000000001,78.0,2.0499999999999998,365787.30148604722,3443997.1116002258
191,31.1389,103.5705,4.4977999999999998,78.0,6.1500000000000004,363722.84674156574,3445874.9281319231
192,31.1557,103.5485,7.4964000000000004,78.0,10.25,361649.73948621959,3447764.3882006835
193,31.1724,103.5266,10.494899999999999,78.0,14.35,359586.75842018775,3449643.0753645026
194,31.1891,103.5046,13.493499999999999,78.0,18.449999999999999,357514.98365262582,3451522.3262178977
195,31.2058,103.48269999999999,16.492000000000001,78.0,22.550000000000001,355453.47570216795,3453401.8854087046
196,31.2225,103.4607,19.490600000000001,78.0,26.649999999999999,353383.17816208885,3455282.0128874737
197,31.2392,103.4387,22.489100000000001,78.0,30.75,351313.62069094728,3457162.5801992482
198,31.2559,103.41670000000001,25.4877,78.0,34.850000000000001,349244.8037163557,3459043.5877115014
199,31.272600000000001,103.3947,28.4862,78.0,38.950000000000003,347176.72766654735,3460925.035791052
200,31.095300000000002,103.56440000000001,1.4993000000000001,82.0,2.0499999999999998,363078.67329378834,3441049.6742246062
201,31.112100000000002,103.5425,4.4977999999999998,82.0,6.1500000000000004,361014.21200585971,3442939.0930621866
202,31.128799999999998,103.5206,7.4964000000000004,82.0,10.25,358950.3414198375,3444817.8618732765
203,31.145499999999998,103.4986,10.494899999999999,82.0,14.35,356877.67181307508,3446697.1945736054
204,31.162199999999999,103.47669999999999,13.493499999999999,82.0,18.449999999999999,354815.27246576286,3448576.834983035
205,31.178899999999999,103.4547,16.492000000000001,82.0,22.550000000000001,352744.07820456004,3450457.0438798019
206,31.195599999999999,103.4327,19.490600000000001,82.0,26.649999999999999,350673.62306996621,3452337.6923961141
207,31.212299999999999,103.41079999999999,22.489100000000001,82.0,30.75,348613.43458959804,3454218.6439230312
208,31.228999999999999,103.3888,25.4877,82.0,34.850000000000001,346544.45736235729,3456100.1708432292
209,31.245699999999999,103.3668,28.4862,82.0,38.950000000000003,344476.22054584516,3457982.138485488
210,31.0685,103.5365,1.4993000000000001,86.0,2.0499999999999998,360378.24081615108,3438113.8474433855
211,31.0852,103.5146,4.4977999999999998,86.0,6.1500000000000004,358313.48162488424,3439992.6976898187
212,31.101900000000001,103.4926,7.4964000000000004,86.0,10.25,356239.91809844889,3441872.1120234411
213,31.118600000000001,103.47069999999999,10.494899999999999,86.0,14.35,354176.62826780789,3443751.8334383788
214,31.135300000000001,103.4487,13.493499999999999,86.0,18.449999999999999,352104.53820378601,3445632.1235383046
215,31.152000000000001,103.4268,16.492000000000001,86.0,22.550000000000001,350042.71943622199,3447512.7175961314
216,31.168700000000001,103.40479999999999,19.490600000000001,86.0,26.649999999999999,347972.10454063432,3449393.8849388408
217,31.185400000000001,103.3828,22.489100000000001,86.0,30.75,345902.22868387349,3451275.4924244778
218,31.202100000000002,103.3609,25.4877,86.0,34.850000000000001,343842.62052742508,3453157.3991653626
219,31.218800000000002,103.3389,28.4862,86.0,38.950000000000003,341774.22240776301,3455039.88609978
220,31.041599999999999,103.5086,1.4993000000000001,90.0,2.0499999999999998,357676.18005557597,3435167.5826618699
221,31.058299999999999,103.4867,4.4977999999999998,90.0,6.1500000000000004,355611.2658908118,3437046.9483530326
222,31.074999999999999,103.46469999999999,7.4964000000000004,90.0,10.25,353537.54412912129,3438926.8806212042
223,31.091699999999999,103.44280000000001,10.494899999999999,90.0,14.35,351474.09829581447,3440807.1177886538
224,31.1084,103.4208,13.493499999999999,90.0,18.449999999999999,349401.84896408062,3442687.9261316648
225,31.1251,103.3989,16.492000000000001,90.0,22.550000000000001,347339.87316675449,3444569.0362514537
226,31.1418,103.37690000000001,19.490600000000001,90.0,26.649999999999999,345269.09797308256,3446450.7221474578
227,31.1585,103.3549,22.489100000000001,90.0,30.75,343199.06130274537,3448332.8483421062
228,31.1752,103.3329,25.4877,90.0,34.850000000000001,341129.76358492149,3450215.4152041436
229,31.1919,103.31100000000001,28.4862,90.0,38.950000000000003,339070.73461822246,3452098.2775683994
230,31.014700000000001,103.4807,1.4993000000000001,94.0,2.0499999999999998,354972.63585399947,3432221.9631214524
231,31.031400000000001,103.4588,4.4977999999999998,94.0,6.1500000000000004,352907.56617758435,3434101.8439823026
232,31.048100000000002,103.43680000000001,7.4964000000000004,94.0,10.25,350833.6856430943,3435982.293908475
233,31.064800000000002,103.4149,10.494899999999999,94.0,14.35,348770.08326858201,3437863.0465551801
234,31.081499999999998,103.3929,13.493499999999999,94.0,18.449999999999999,346697.67413120356,3439744.3728665141
235,31.098199999999999,103.37100000000001,16.492000000000001,94.0,22.550000000000001,344635.54076519608,3441625.9987767907
236,31.114899999999999,103.34899999999999,19.490600000000001,94.0,26.649999999999999,342564.60473511164,3443508.2029531188
237,31.131599999999999,103.32700000000001,22.489100000000001,94.0,30.75,340494.40671268664,3445390.8475847081
238,31.148299999999999,103.3051,25.4877,94.0,34.850000000000001,338434.48088156502,3447273.7871152954
239,31.164999999999999,103.2831,28.4862,94.0,38.950000000000003,336365.75854134664,3449157.3118229103
240,30.9878,103.4528,1.4993000000000001,98.0,2.0499999999999998,352267.60958478943,3429276.9877495551
241,31.0046,103.43089999999999,4.4977999999999998,98.0,6.1500000000000004,350202.54026212444,3431168.4679900622
242,31.0213,103.4089,7.4964000000000004,98.0,10.25,348128.50268819497,3433049.435379812
243,31.038,103.387,10.494899999999999,98.0,14.35,346064.74549707223,3434930.703315035
244,31.054600000000001,103.3651,13.493499999999999,98.0,18.449999999999999,344001.55806701235,3436801.3221589522
245,31.071300000000001,103.34310000000001,16.492000000000001,98.0,22.550000000000001,341929.72359878558,3438683.604100252
246,31.088000000000001,103.3211,19.490600000000001,98.0,26.649999999999999,339858.62619274354,3440566.3262840714
247,31.104700000000001,103.2992,22.489100000000001,98.0,30.75,337797.8044121979,3442449.3427642034
248,31.121400000000001,103.27719999999999,25.4877,98.0,34.850000000000001,335728.18079955212,3444332.9446030399
249,31.138100000000001,103.2552,28.4862,98.0,38.950000000000003,333659.29553946713,3446216.9877919634
250,30.960999999999999,103.42489999999999,1.4993000000000001,102.0,2.0499999999999998,349561.25942305377,3426343.7399013867
251,30.977699999999999,103.40300000000001,4.4977999999999998,102.0,6.1500000000000004,347495.87936370901,3428224.6503590988
252,30.994399999999999,103.3811,7.4964000000000004,102.0,10.25,345431.23090546404,3430105.9958750042
253,31.011099999999999,103.3591,10.494899999999999,102.0,14.35,343357.76712465374,3431987.9177245069
254,31.027699999999999,103.3372,13.493499999999999,102.0,18.449999999999999,341294.41890134203,3433859.0516289314
255,31.0444,103.3152,16.492000000000001,102.0,22.550000000000001,339222.42303296999,3435741.8511470398
256,31.0611,103.2933,19.490600000000001,102.0,26.649999999999999,337160.70621828781,3437624.9443593095
257,31.0778,103.2713,22.489100000000001,102.0,30.75,335090.18225328036,3439508.6231102021
258,31.0945,103.24930000000001,25.4877,102.0,34.850000000000001,333020.39569443616,3441392.7430010838
259,31.1111,103.2273,28.4862,102.0,38.950000000000003,330951.16970344726,3443266.2192075234
260,30.934100000000001,103.39709999999999,1.4993000000000001,106.0,2.0499999999999998,346862.83072699857,3423399.9122149143
261,30.950800000000001,103.37520000000001,4.4977999999999998,106.0,6.1500000000000004,344797.29191963864,3425281.3350958959
262,30.967500000000001,103.3532,7.4964000000000004,106.0,10.25,342722.93248645845,3427163.3344892203
263,30.984100000000002,103.3313,10.494899999999999,106.0,14.35,340658.69165085431,3429034.5453841677
264,31.000800000000002,103.30929999999999,13.493499999999999,106.0,18.449999999999999,338585.79824172985,3430917.4220179957
265,31.017499999999998,103.28740000000001,16.492000000000001,106.0,22.550000000000001,336523.18730849173,3432800.5917443768
266,31.034199999999998,103.2654,19.490600000000001,106.0,26.649999999999999,334451.76391148206,3434684.34718754
267,31.050899999999999,103.24339999999999,22.489100000000001,106.0,30.75,332381.07697362581,3436568.543559982
268,31.067499999999999,103.22150000000001,25.4877,106.0,34.850000000000001,330320.49133083777,3438441.9431867739
269,31.084199999999999,103.1995,28.4862,106.0,38.950000000000003,328251.27470227249,3440327.0204986655
